0.0000000000e+00 -2.7108224393e+01 0.0000000000e+00
0.0000000000e+00 -2.6645451101e+01 0.0000000000e+00
0.0000000000e+00 -2.6181909717e+01 0.0000000000e+00
0.0000000000e+00 -2.5717602779e+01 0.0000000000e+00
0.0000000000e+00 -2.5252532804e+01 0.0000000000e+00
0.0000000000e+00 -2.4786702286e+01 0.0000000000e+00
0.0000000000e+00 -2.4320113702e+01 0.0000000000e+00
0.0000000000e+00 -2.3852769507e+01 0.0000000000e+00
0.0000000000e+00 -2.3384672136e+01 0.0000000000e+00
0.0000000000e+00 -2.2915824005e+01 0.0000000000e+00
0.0000000000e+00 -2.2446227511e+01 0.0000000000e+00
0.0000000000e+00 -2.1975885031e+01 0.0000000000e+00
0.0000000000e+00 -2.1504798925e+01 0.0000000000e+00
0.0000000000e+00 -2.1032971532e+01 0.0000000000e+00
0.0000000000e+00 -2.0560405175e+01 0.0000000000e+00
0.0000000000e+00 -2.0087102158e+01 0.0000000000e+00
0.0000000000e+00 -1.9613064766e+01 0.0000000000e+00
0.0000000000e+00 -1.9138295268e+01 0.0000000000e+00
0.0000000000e+00 -1.8662795914e+01 0.0000000000e+00
0.0000000000e+00 -1.8186568940e+01 0.0000000000e+00
0.0000000000e+00 -1.7709616560e+01 0.0000000000e+00
0.0000000000e+00 -1.7231940976e+01 0.0000000000e+00
0.0000000000e+00 -1.6753544369e+01 0.0000000000e+00
0.0000000000e+00 -1.6274428908e+01 0.0000000000e+00
0.0000000000e+00 -1.5794596743e+01 0.0000000000e+00
0.0000000000e+00 -1.5314050009e+01 0.0000000000e+00
0.0000000000e+00 -1.4832790823e+01 0.0000000000e+00
0.0000000000e+00 -1.4350821291e+01 0.0000000000e+00
0.0000000000e+00 -1.3868143498e+01 0.0000000000e+00
0.0000000000e+00 -1.3384759519e+01 0.0000000000e+00
0.0000000000e+00 -1.2900671409e+01 0.0000000000e+00
0.0000000000e+00 -1.2415881212e+01 0.0000000000e+00
0.0000000000e+00 -1.1930390955e+01 0.0000000000e+00
0.0000000000e+00 -1.1444202652e+01 0.0000000000e+00
0.0000000000e+00 -1.0957318300e+01 0.0000000000e+00
0.0000000000e+00 -1.0469739886e+01 0.0000000000e+00
0.0000000000e+00 -9.9814693777e+00 0.0000000000e+00
0.0000000000e+00 -9.4925087333e+00 0.0000000000e+00
0.0000000000e+00 -9.0028598949e+00 0.0000000000e+00
0.0000000000e+00 -8.5125247918e+00 0.0000000000e+00
0.0000000000e+00 -8.0215053394e+00 0.0000000000e+00
0.0000000000e+00 -7.5298034400e+00 0.0000000000e+00
0.0000000000e+00 -7.0374209829e+00 0.0000000000e+00
0.0000000000e+00 -6.5443598441e+00 0.0000000000e+00
0.0000000000e+00 -6.0506218869e+00 0.0000000000e+00
0.0000000000e+00 -5.5562089618e+00 0.0000000000e+00
0.0000000000e+00 -5.0611229067e+00 0.0000000000e+00
0.0000000000e+00 -4.5653655470e+00 0.0000000000e+00
0.0000000000e+00 -4.0689386959e+00 0.0000000000e+00
0.0000000000e+00 -3.5718441542e+00 0.0000000000e+00
0.0000000000e+00 -3.0740837109e+00 0.0000000000e+00
0.0000000000e+00 -2.5756591429e+00 0.0000000000e+00
0.0000000000e+00 -2.0765722153e+00 0.0000000000e+00
0.0000000000e+00 -1.5768246815e+00 0.0000000000e+00
0.0000000000e+00 -1.0764182835e+00 0.0000000000e+00
0.0000000000e+00 -5.7535475162e-01 0.0000000000e+00
0.0000000000e+00 -7.3635805080e-02 0.0000000000e+00
1.0180000000e+00 4.2873684823e-01 1.5323996787e-03
1.4930000000e+00 9.3176151145e-01 4.8393157138e-03
1.8460000000e+00 1.4354364987e+00 9.1599168096e-03
2.1370000000e+00 1.9397601350e+00 1.4231099281e-02
2.3900000000e+00 2.4447307560e+00 1.9936975271e-02
2.6150000000e+00 2.9503467081e+00 2.6153605952e-02
2.8190000000e+00 3.4566063482e+00 3.2813941215e-02
3.0070000000e+00 3.9635080436e+00 3.9886919066e-02
3.1820000000e+00 4.4710501718e+00 4.7335435829e-02
3.3450000000e+00 4.9792311208e+00 5.5072426199e-02
3.4980000000e+00 5.4880492885e+00 6.3076471240e-02
3.6430000000e+00 5.9975030827e+00 7.1358356246e-02
3.7800000000e+00 6.5075909214e+00 7.9837244710e-02
3.9110000000e+00 7.0183112322e+00 8.8562879426e-02
4.0350000000e+00 7.5296624525e+00 9.7405630129e-02
4.1540000000e+00 8.0416430293e+00 1.0644244725e-01
4.2690000000e+00 8.5542514190e+00 1.1570391070e-01
4.3780000000e+00 9.0674860876e+00 1.2498622475e-01
4.4840000000e+00 9.5813455104e+00 1.3448907559e-01
4.5860000000e+00 1.0095828172e+01 1.4409472209e-01
4.6840000000e+00 1.0610932566e+01 1.5376418678e-01
4.7790000000e+00 1.1126657195e+01 1.6355752286e-01
4.8710000000e+00 1.1643000570e+01 1.7344698067e-01
4.9590000000e+00 1.2159961214e+01 1.8329762853e-01
5.0450000000e+00 1.2677537654e+01 1.9329133836e-01
5.1290000000e+00 1.3195728429e+01 2.0341107100e-01
5.2100000000e+00 1.3714532086e+01 2.1352153751e-01
5.2880000000e+00 1.4233947181e+01 2.2359442683e-01
5.3650000000e+00 1.4753972276e+01 2.3385174406e-01
5.4390000000e+00 1.5274605945e+01 2.4402930122e-01
5.5110000000e+00 1.5795846768e+01 2.5423109375e-01
5.5820000000e+00 1.6317693333e+01 2.6457495591e-01
5.6500000000e+00 1.6840144238e+01 2.7477588321e-01
5.7170000000e+00 1.7363198088e+01 2.8509046533e-01
