 0.1240001E+00  0.2878380E+03  0.1067359E-04  0.1473314E+04
 0.1250001E+00  0.2878362E+03  0.1093283E-04  0.1473309E+04
 0.1260001E+00  0.2878344E+03  0.1119624E-04  0.1473304E+04
 0.1270001E+00  0.2878326E+03  0.1146385E-04  0.1473298E+04
 0.1280001E+00  0.2878308E+03  0.1173568E-04  0.1473293E+04
 0.1290001E+00  0.2878289E+03  0.1201178E-04  0.1473287E+04
 0.1300001E+00  0.2878271E+03  0.1229218E-04  0.1473281E+04
 0.1310001E+00  0.2878252E+03  0.1257690E-04  0.1473276E+04
 0.1320001E+00  0.2878233E+03  0.1286599E-04  0.1473270E+04
 0.1330001E+00  0.2878214E+03  0.1315947E-04  0.1473264E+04
 0.1340001E+00  0.2878195E+03  0.1345738E-04  0.1473259E+04
 0.1350001E+00  0.2878176E+03  0.1375975E-04  0.1473253E+04
 0.1360001E+00  0.2878156E+03  0.1406662E-04  0.1473247E+04
 0.1370001E+00  0.2878137E+03  0.1437802E-04  0.1473241E+04
 0.1380001E+00  0.2878117E+03  0.1469398E-04  0.1473235E+04
 0.1390001E+00  0.2878097E+03  0.1501453E-04  0.1473229E+04
 0.1400001E+00  0.2878077E+03  0.1533971E-04  0.1473223E+04
 0.1410001E+00  0.2878057E+03  0.1566955E-04  0.1473217E+04
 0.1420001E+00  0.2878036E+03  0.1600408E-04  0.1473211E+04
 0.1430001E+00  0.2878016E+03  0.1634334E-04  0.1473205E+04
 0.1440001E+00  0.2877996E+03  0.1668736E-04  0.1473199E+04
 0.1450001E+00  0.2877975E+03  0.1703617E-04  0.1473193E+04
 0.1460001E+00  0.2877954E+03  0.1738981E-04  0.1473186E+04
 0.1470001E+00  0.2877933E+03  0.1774831E-04  0.1473180E+04
 0.1480001E+00  0.2877912E+03  0.1811170E-04  0.1473174E+04
 0.1490001E+00  0.2877891E+03  0.1848002E-04  0.1473167E+04
 0.1500001E+00  0.2877869E+03  0.1885330E-04  0.1473161E+04
 0.1510001E+00  0.2877848E+03  0.1923157E-04  0.1473155E+04
 0.1520001E+00  0.2877826E+03  0.1961486E-04  0.1473148E+04
 0.1530001E+00  0.2877804E+03  0.2000321E-04  0.1473141E+04
 0.1540001E+00  0.2877782E+03  0.2039666E-04  0.1473135E+04
 0.1550001E+00  0.2877760E+03  0.2079523E-04  0.1473128E+04
 0.1560001E+00  0.2877737E+03  0.2119895E-04  0.1473121E+04
 0.1570001E+00  0.2877715E+03  0.2160787E-04  0.1473115E+04
 0.1580001E+00  0.2877692E+03  0.2202201E-04  0.1473108E+04
 0.1590001E+00  0.2877669E+03  0.2244140E-04  0.1473101E+04
 0.1600001E+00  0.2877646E+03  0.2286609E-04  0.1473094E+04
 0.1610001E+00  0.2877623E+03  0.2329610E-04  0.1473087E+04
 0.1620001E+00  0.2877600E+03  0.2373147E-04  0.1473080E+04
 0.1630002E+00  0.2877577E+03  0.2417222E-04  0.1473073E+04
 0.1640002E+00  0.2877553E+03  0.2461840E-04  0.1473066E+04
 0.1650002E+00  0.2877530E+03  0.2507003E-04  0.1473059E+04
 0.1660002E+00  0.2877506E+03  0.2552716E-04  0.1473052E+04
 0.1670002E+00  0.2877482E+03  0.2598980E-04  0.1473045E+04
 0.1680002E+00  0.2877458E+03  0.2645800E-04  0.1473038E+04
 0.1690002E+00  0.2877434E+03  0.2693178E-04  0.1473030E+04
 0.1700002E+00  0.2877410E+03  0.2741119E-04  0.1473023E+04
 0.1710002E+00  0.2877385E+03  0.2789626E-04  0.1473016E+04
 0.1720002E+00  0.2877361E+03  0.2838701E-04  0.1473008E+04
 0.1730002E+00  0.2877336E+03  0.2888348E-04  0.1473001E+04
 0.1740002E+00  0.2877311E+03  0.2938570E-04  0.1472993E+04
 0.1750002E+00  0.2877286E+03  0.2989371E-04  0.1472986E+04
 0.1760002E+00  0.2877261E+03  0.3040755E-04  0.1472978E+04
 0.1770002E+00  0.2877235E+03  0.3092723E-04  0.1472971E+04
 0.1780002E+00  0.2877210E+03  0.3145280E-04  0.1472963E+04
 0.1790002E+00  0.2877184E+03  0.3198429E-04  0.1472955E+04
 0.1800002E+00  0.2877158E+03  0.3252173E-04  0.1472948E+04
 0.1810002E+00  0.2877132E+03  0.3306516E-04  0.1472940E+04
 0.1820002E+00  0.2877106E+03  0.3361460E-04  0.1472932E+04
 0.1830002E+00  0.2877080E+03  0.3417010E-04  0.1472924E+04
 0.1840002E+00  0.2877053E+03  0.3473168E-04  0.1472916E+04
 0.1850002E+00  0.2877027E+03  0.3529938E-04  0.1472908E+04
 0.1860002E+00  0.2877000E+03  0.3587323E-04  0.1472900E+04
 0.1870002E+00  0.2876974E+03  0.3645326E-04  0.1472892E+04
 0.1880002E+00  0.2876947E+03  0.3703951E-04  0.1472884E+04
 0.1890002E+00  0.2876920E+03  0.3763201E-04  0.1472876E+04
 0.1900002E+00  0.2876893E+03  0.3823080E-04  0.1472868E+04
 0.1910002E+00  0.2876865E+03  0.3883590E-04  0.1472860E+04
 0.1920002E+00  0.2876838E+03  0.3944735E-04  0.1472852E+04
 0.1930002E+00  0.2876810E+03  0.4006518E-04  0.1472843E+04
 0.1940002E+00  0.2876782E+03  0.4068943E-04  0.1472835E+04
 0.1950002E+00  0.2876754E+03  0.4132012E-04  0.1472827E+04
 0.1960002E+00  0.2876726E+03  0.4195730E-04  0.1472818E+04
 0.1970002E+00  0.2876698E+03  0.4260099E-04  0.1472810E+04
 0.1980002E+00  0.2876670E+03  0.4325123E-04  0.1472801E+04
 0.1990002E+00  0.2876641E+03  0.4390805E-04  0.1472792E+04
 0.2000002E+00  0.2876612E+03  0.4457148E-04  0.1472784E+04
 0.2010002E+00  0.2876583E+03  0.4524156E-04  0.1472775E+04
 0.2020002E+00  0.2876554E+03  0.4591832E-04  0.1472767E+04
 0.2030002E+00  0.2876525E+03  0.4660180E-04  0.1472758E+04
 0.2040002E+00  0.2876496E+03  0.4729202E-04  0.1472749E+04
 0.2050002E+00  0.2876466E+03  0.4798902E-04  0.1472740E+04
 0.2060002E+00  0.2876437E+03  0.4869283E-04  0.1472731E+04
 0.2070002E+00  0.2876407E+03  0.4940349E-04  0.1472722E+04
 0.2080002E+00  0.2876378E+03  0.5012103E-04  0.1472713E+04
 0.2090002E+00  0.2876348E+03  0.5084548E-04  0.1472704E+04
 0.2100002E+00  0.2876318E+03  0.5157687E-04  0.1472696E+04
 0.2110002E+00  0.2876287E+03  0.5231524E-04  0.1472686E+04
 0.2120003E+00  0.2876257E+03  0.5306062E-04  0.1472677E+04
 0.2130003E+00  0.2876226E+03  0.5381305E-04  0.1472668E+04
 0.2140003E+00  0.2876196E+03  0.5457255E-04  0.1472659E+04
 0.2150003E+00  0.2876165E+03  0.5533916E-04  0.1472650E+04
 0.2160003E+00  0.2876134E+03  0.5611292E-04  0.1472640E+04
 0.2170003E+00  0.2876103E+03  0.5689385E-04  0.1472631E+04
 0.2180003E+00  0.2876072E+03  0.5768199E-04  0.1472622E+04
 0.2190003E+00  0.2876040E+03  0.5847737E-04  0.1472612E+04
 0.2200003E+00  0.2876009E+03  0.5928003E-04  0.1472603E+04
 0.2210003E+00  0.2875977E+03  0.6008999E-04  0.1472593E+04
 0.2220003E+00  0.2875945E+03  0.6090730E-04  0.1472584E+04
 0.2230003E+00  0.2875913E+03  0.6173198E-04  0.1472574E+04
 0.2240003E+00  0.2875881E+03  0.6256407E-04  0.1472564E+04
